"","date","Address","pcode","County","cost","market","vat","des"
"5790","24/05/2017","54 DURROW RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","255,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5793","24/05/2017","6 Barnwell Square South, Barnwell Square, Hansfield","Dublin 15","Dublin","267,742.00","No","Yes","New Dwelling house /Apartment"
"5794","24/05/2017","62 FORBES QUAY, GRAND CANAL HARBOUR, LAZER LANE","Dublin 2","Dublin","475,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5796","24/05/2017","81 ERRIGAL ROAD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","235,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5797","24/05/2017","9 Elder Heath Dale, Elder Heath, Kiltipper Road","Dublin 24","Dublin","255,506.00","No","Yes","New Dwelling house /Apartment"
"5798","24/05/2017","92 HOWTH RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","630,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5799","24/05/2017","APT 129, RATHMINES TOWN CENTRE, RATHMINES","Dublin 6","Dublin","320,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5802","25/05/2017","1 PALMERS GLADE, PALMERSTOWN MANOR, PALMERSTOWN DUBLIN 20","Dublin 20","Dublin","330,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5804","25/05/2017","102 PREMIER SQ, FINGLAS RD, DUBLIN 11","Dublin 11","Dublin","195,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5807","25/05/2017","12 WENDELL AVE, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","585,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5808","25/05/2017","14 Barnwell Chase, Barnwell, Hansfield","Dublin 15","Dublin","261,574.89","No","Yes","New Dwelling house /Apartment"
"5810","25/05/2017","14 EDEN COURT, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","614,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5811","25/05/2017","145A EMMET ROAD, DUBLIN 8","Dublin 8","Dublin","114,260.00","No","No","Second-Hand Dwelling house /Apartment"
"5813","25/05/2017","157 CHARLEMONT, GRIFFITH AVE, DUBLIN 9","Dublin 9","Dublin","440,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5816","25/05/2017","192 IVERAGH RD, WHITEHALL, DUBLIN 9","Dublin 9","Dublin","546,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5817","25/05/2017","2 CASTLEGATE LAWN ADAMSTOWN LUCAN, DUBLIN","Dublin 15","Dublin","262,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5818","25/05/2017","2 RIVERWOOD GARDENS, CARPENTERSTOWN, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","350,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5820","25/05/2017","21 ROCHFORT HOUSE, PATRICK ST, DUBLIN 8","Dublin 8","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5821","25/05/2017","21 THE VILLAGE, UPPER DRUMCONDRA ROAD, DRUMCONDRA","Dublin 9","Dublin","325,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5822","25/05/2017","24 BRIGHTON HALL, FOXROCK, DUBLIN 18","Dublin 18","Dublin","950,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5825","25/05/2017","27 DANESFORT, CLONTARF, DUBLIN","Dublin 3","Dublin","390,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5827","25/05/2017","28 Bridge Avenue, Royal Canal Park, Ratoath Rd","Dublin 15","Dublin","352,423.00","No","Yes","New Dwelling house /Apartment"
"5828","25/05/2017","29 Abbots Grove Avenue, Knocklyon, Dublin 16","Dublin 16","Dublin","365,638.77","No","Yes","New Dwelling house /Apartment"
"5829","25/05/2017","32 ORLAGH DOWNS, ORLAGH GROVE, KNOCKLYON","Dublin 16","Dublin","535,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5831","25/05/2017","33 CEDAR HALL, MILLBROOK COURT, MILLTOWN DUBLIN 6","Dublin 6","Dublin","422,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5832","25/05/2017","36 MOERAN RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","150,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5834","25/05/2017","38 The Lawn, Hansfield Wood, Hansfield","Dublin 15","Dublin","264,273.00","No","Yes","New Dwelling house /Apartment"
"5835","25/05/2017","39 ANNALY RD, CABRA, DUBLIN 7","Dublin 7","Dublin","135,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"5837","25/05/2017","4 STATIONCOURT PARK, COOLMINE, DUBLIN 15","Dublin 15","Dublin","149,839.00","No","No","Second-Hand Dwelling house /Apartment"
"5841","25/05/2017","5 HAWTHORN LODGE, CASTLESIDE DR, RATHFARNHAM DUBLIN 14","Dublin 14","Dublin","205,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5843","25/05/2017","50 SHELBOURNE VILLAGE, RINGSEND RD, RINGSEND DUBLIN 4","Dublin 4","Dublin","340,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5844","25/05/2017","6 BALLENTREE VILLAS, TYRRELLSTOWN, DUBLIN 15","Dublin 15","Dublin","266,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5845","25/05/2017","6 LUTTRELLSTOWN RISE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","377,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5846","25/05/2017","63 GRAND CANAL WHARF, SOUTH DOCK RD, RINGSEND","Dublin 4","Dublin","380,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5848","25/05/2017","7 Barnwell Square South, Hansfield Square, Barnwell","Dublin 15","Dublin","244,493.39","No","Yes","New Dwelling house /Apartment"
"5849","25/05/2017","7 RICHMOND HALL, MOUNT ST ANNES, MILLTOWN DUBLIN 6","Dublin 6","Dublin","490,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5850","25/05/2017","7 WHITEOAK, ROEBUCK RD, CLONSKEAGH DUBLIN 14","Dublin 14","Dublin","285,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5851","25/05/2017","70 CASTLE FARM, SHANKILL, DUBLIN 18","Dublin 18","Dublin","495,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5852","25/05/2017","73 Diswellstown Way, Castleknock","Dublin 15","Dublin","396,475.00","No","Yes","New Dwelling house /Apartment"
"5853","25/05/2017","8 LEVMOSS AVENUE, LEVMOSS PARK, THE GALLOPS","Dublin 18","Dublin","348,017.00","No","Yes","New Dwelling house /Apartment"
"5854","25/05/2017","84 RUSHEENEY AVE, HARTSTOWN, DUBLIN 15","Dublin 15","Dublin","225,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5855","25/05/2017","89 COLLEGE VIEW, BALLYMUN, DUBLIN 11","Dublin 11","Dublin","120,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5856","25/05/2017","9 FERNLEIGH HEATH, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","325,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5857","25/05/2017","9 GLENAYR RD, RATHGAR, DUBLIN 6","Dublin 6","Dublin","890,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5858","25/05/2017","91 RIVER GARDENS, GLASNEVIN, DUBLIN 9","Dublin 9","Dublin","200,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5859","25/05/2017","APT 28, BLOCK 3, BROOKLANDS DUBLIN 4","Dublin 4","Dublin","347,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5860","25/05/2017","APT 42 BLOCK E2 QUALITY HOUSE, CLAREVILLAGE, CLARE HALL","Dublin 17","Dublin","165,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5861","25/05/2017","APT 56 THE DARGLE, BLOCK 7  PROSPECT HILL, FINGLAS","Dublin 11","Dublin","205,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5863","25/05/2017","ELRIG, PECKS LANE, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","710,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5865","25/05/2017","OLIVEMOUNT VILLA, OLIVEMOUNT TERRACE, DUNDRUM RD DUBLIN 14","Dublin 14","Dublin","488,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5870","26/05/2017","1 CRUAGH COURT, STEPASIDE, DUBLIN 18","Dublin 18","Dublin","432,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5871","26/05/2017","1 HAZEL COURT, STRAND ROAD, PORTMARNOCK","Dublin 13","Dublin","385,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5872","26/05/2017","10 DENEWOOD, BEECHPARK AVE, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","365,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5874","26/05/2017","10 PARNELL COURT, HAROLDS CROSS, DUBLIN 12","Dublin 12","Dublin","475,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5876","26/05/2017","124 THE CHANDLER, ARRAN QUAY, DUBLIN 7","Dublin 7","Dublin","287,600.00","No","No","Second-Hand Dwelling house /Apartment"
"5877","26/05/2017","133 THE OVAL, TULLYVALE, LOUGHLINSTOWN","Dublin 18","Dublin","175,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5878","26/05/2017","144 MAPLES RD, WEDGEWOOD ESTATE, SANDYFORD DUBLIN 16","Dublin 16","Dublin","410,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5880","26/05/2017","15 Belarmine Lawns, Belarmine Woods, Stepaside","Dublin 18","Dublin","321,138.21","No","Yes","New Dwelling house /Apartment"
"5881","26/05/2017","15 DOLLYMOUNT GROVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","595,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5882","26/05/2017","15 THE SYCAMORE, ELMFIELD, BALLYOGAN DUBLIN 18","Dublin 18","Dublin","335,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5883","26/05/2017","15 WATERMILL DR, RAHENY, DUBLIN 5","Dublin 5","Dublin","400,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5885","26/05/2017","16 ST MARYS AVE, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","460,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5889","26/05/2017","2 Barnwell Square South, Barnwell Square, Hansfield","Dublin 15","Dublin","250,561.00","No","Yes","New Dwelling house /Apartment"
"5890","26/05/2017","2 Cuil Duin Avenue, Cuil Duin, Citywest","Dublin 24","Dublin","251,101.32","No","Yes","New Dwelling house /Apartment"
"5891","26/05/2017","2 PARK DRIVE GREEN, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","570,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5892","26/05/2017","2 RATHMICHAEL MANOR, LOUGHLINSTOWN, DUBLIN","Dublin 18","Dublin","430,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5893","26/05/2017","2 ST GEORGES VILLAS, INCHICORE PARADE, INCHICORE DUBLIN 8","Dublin 8","Dublin","650,023.00","No","No","Second-Hand Dwelling house /Apartment"
"5895","26/05/2017","21 PROSPECT COURT, PROSPECT MANOR, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","420,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5897","26/05/2017","23 PARK COURT, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","435,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5898","26/05/2017","24 MOUNT PROSPECT LAWNS, CLONTARF, DUBLIN 3","Dublin 3","Dublin","725,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5899","26/05/2017","25 BALLINTEER PARK, BALLINTEER, DUBLIN 16","Dublin 16","Dublin","475,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5900","26/05/2017","25 Belarmine Lawns, Belarmine Woods, Stepaside","Dublin 18","Dublin","374,450.00","No","Yes","New Dwelling house /Apartment"
"5901","26/05/2017","25 SERPENTINE AVE, BALLSBRIDGE, DUBLIN","Dublin 4","Dublin","1,499,500.00","No","No","Second-Hand Dwelling house /Apartment"
"5902","26/05/2017","26 KNOCKLYON GATE, KNOCKLYON, DUBLIN 16","Dublin 16","Dublin","240,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5904","26/05/2017","296 NORTH ARGYLE, CUSTOM HOUSE HARBOUR APPARTMENTS, HARBOURMASTER PLACE","Dublin 1","Dublin","347,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5905","26/05/2017","29A MAPLEWOOD AVENUE, SPRINGFIELD, TALLAGHT","Dublin 24","Dublin","215,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5906","26/05/2017","3 CHAPEL CRESCENT, RIVERSTON ABBEY, NAVAN RD DUBLIN 7","Dublin 7","Dublin","475,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5911","26/05/2017","33 WELLMOUNT COURT, FINGLAS, DUBLIN 11","Dublin 11","Dublin","149,950.00","No","No","Second-Hand Dwelling house /Apartment"
"5912","26/05/2017","38 KINVARA PK, NAVAN RD, DUBLIN 7","Dublin 7","Dublin","440,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5913","26/05/2017","4 OAKLANDS CRESCENT, HIGHFIELD RD, RATHGAR DUBLIN 6","Dublin 6","Dublin","398,600.00","No","No","Second-Hand Dwelling house /Apartment"
"5915","26/05/2017","40 BLOOMFIELD AVE, PORTBELLO, DUBLIN 8","Dublin 8","Dublin","965,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5916","26/05/2017","403 CLOGHER RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","295,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5918","26/05/2017","46 MEADOW GROVE, CHURCHTOWN, DUBLIN 14","Dublin 16","Dublin","509,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5919","26/05/2017","5 Barnwell Square Sth, Barnwell Square, Hansfield","Dublin 15","Dublin","263,876.00","No","Yes","New Dwelling house /Apartment"
"5920","26/05/2017","53 THE HIBERNIAN, BARROW ST, DUBLIN 4","Dublin 4","Dublin","310,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5921","26/05/2017","55 RUSSELL AVE, DRUMCONDRA, DUBLIN","Dublin 3","Dublin","365,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5923","26/05/2017","60 BUNRATTY DR, COOLOCK, DUBLIN 17","Dublin 17","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5924","26/05/2017","62 MALAHIDE RD, DUBLIN 3, DUBLIN","Dublin 3","Dublin","1,100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5925","26/05/2017","62 PADDOCKS, HYBREASAL, DUBLIN 8","Dublin 8","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5926","26/05/2017","62 SEAPARK DR, CLONTARF, DUBLIN 3","Dublin 3","Dublin","551,750.00","No","No","Second-Hand Dwelling house /Apartment"
"5928","26/05/2017","65 GLOUCESTER SQUARE, RAILWAY STREET, DUBLIN 1","Dublin 1","Dublin","186,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5929","26/05/2017","67 BRIGHTON RD, UNIT 1, RATHGAR","Dublin 6","Dublin","1,100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5930","26/05/2017","67 Diswellstown Manor, Castleknock","Dublin 15","Dublin","365,638.00","No","Yes","New Dwelling house /Apartment"
"5931","26/05/2017","7 BALLYOGAN COURT, CARRICKMINES, DUBLIN 18","Dublin 18","Dublin","295,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5932","26/05/2017","7 DANGAN AVE, KIMMAGE RD WEST, DUBLIN 12","Dublin 12","Dublin","510,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5933","26/05/2017","7 MOUNT SYMON LAWN, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","350,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5934","26/05/2017","76 PARK AVENUE, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","3,128,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5935","26/05/2017","78 CASTLEWOOD, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","220,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5936","26/05/2017","79 HOLLYBROOK GROVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","500,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5938","26/05/2017","8 OFFINGTON PARK, SUTTON, DUBLIN 13","Dublin 13","Dublin","692,500.00","No","No","Second-Hand Dwelling house /Apartment"
"5939","26/05/2017","9 FERNELIGH DALE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","314,300.00","No","No","Second-Hand Dwelling house /Apartment"
"5940","26/05/2017","9 MONKSFIELD AVE, CLONDALKIN DUBLIN 22, DUBLIN","Dublin 22","Dublin","328,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5943","26/05/2017","95 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","385,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5946","26/05/2017","APT 1  136 RATHMINES RD LOWER, DUBLIN 6, DUBLIN","Dublin 6","Dublin","1,100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5947","26/05/2017","APT 1 MILLHOUSE, CASTLE RD, SAGGART","Dublin 24","Dublin","125,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5948","26/05/2017","APT 1, 134 RATHMINES ROAD LOWER, DUBLIN 6","Dublin 6","Dublin","1,100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5949","26/05/2017","APT 2 MILLHOUSE, CASTLE RD, SAGGART","Dublin 24","Dublin","125,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5950","26/05/2017","APT 3 MILLHOUSE, CASTLE RD, SAGGART","Dublin 24","Dublin","125,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5951","26/05/2017","APT 4 MILLHOUSE, CASTLE RD, SAGGART","Dublin 24","Dublin","125,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5952","26/05/2017","APT 42 BLOCK A, RIVERVIEW COURT, THE BOTTLEWORKS","Dublin 4","Dublin","340,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5953","26/05/2017","APT 5 MILLHOUSE, CASTLE RD, SAGGART","Dublin 24","Dublin","125,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5954","26/05/2017","APT 6 MILLHOUSE, CASTLE RD, SAGGART","Dublin 24","Dublin","125,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5955","26/05/2017","APT 62, BELGROVE PARK, MOUNT PROSPECT LAWNS DUBLIN 3","Dublin 3","Dublin","375,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5956","26/05/2017","APT 7 MILLHOUSE, CASTLE RD, SAGGART","Dublin 24","Dublin","170,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5958","26/05/2017","Caherdaniel, 38A Temple Road, Dartry","Dublin 6","Dublin","3,471,366.00","No","Yes","New Dwelling house /Apartment"
"5960","26/05/2017","MARLYNTINCH, 41 PARK VIEW, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","1,250,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5961","26/05/2017","ST JOSEPHS, 7 PARK LANE, SANDYMOUNT DUBLIN 4","Dublin 4","Dublin","770,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5962","28/05/2017","57 PINEBROOK VALE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","222,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5963","29/05/2017","10 PINEBROOK DOWNS, CLONSILLA DUBLIN 15, DUBLIN","Dublin 15","Dublin","225,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5966","29/05/2017","12 PALMERSTOWN PLACE, PHIBSBORO, DUBLIN 7","Dublin 7","Dublin","235,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5967","29/05/2017","127 BRANDON RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","240,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5970","29/05/2017","16A Glasnamana Road, Glasnevin, DUBLIN 11","Dublin 11","Dublin","440,528.63","No","Yes","New Dwelling house /Apartment"
"5973","29/05/2017","204 IVY EXCHANGE, PARNELL ST, DUBLIN 1","Dublin 1","Dublin","330,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5974","29/05/2017","228 ST ATTRACTA RD, CABRA, DUBLIN 7","Dublin 7","Dublin","320,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5977","29/05/2017","25 DE SELBY RISE, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","240,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5978","29/05/2017","259, BANNOW ROAD, CABRA DUBLIN 7","Dublin 7","Dublin","77,600.00","Yes","No","Second-Hand Dwelling house /Apartment"
"5980","29/05/2017","300 COLLINSWOOD, COLLINS AVE, DUBLIN 9","Dublin 9","Dublin","407,500.00","No","No","Second-Hand Dwelling house /Apartment"
"5981","29/05/2017","32 THE TURNPIKE, SANTRY CROSS, BALLYMUN","Dublin 11","Dublin","100,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5982","29/05/2017","33 GLENAULIN GREEN, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","392,500.00","No","No","Second-Hand Dwelling house /Apartment"
"5983","29/05/2017","34 MONKSFIELD LAWNS, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","260,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5984","29/05/2017","36 BAYSIDE WALK, SUTTON, DUBLIN 13","Dublin 13","Dublin","365,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5987","29/05/2017","44 WELLVIEW PARK, TYRELLSTOWN, DUBLIN 15","Dublin 15","Dublin","82,000.00","Yes","No","Second-Hand Dwelling house /Apartment"
"5988","29/05/2017","46 BALLYOGAN AVE, CARRICKMINES, DUBLIN 18","Dublin 18","Dublin","232,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5990","29/05/2017","5 BROOK HOUSE, RICHMOND RD, DRUMCONDRA","Dublin 3","Dublin","192,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5994","29/05/2017","62 MARYVILLE RD, ST ANNES ESTATE, RAHENY DUBLIN 5","Dublin 5","Dublin","405,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5996","29/05/2017","646 HOWTH RD, RAHENY, DUBLIN 5","Dublin 5","Dublin","735,000.00","No","No","Second-Hand Dwelling house /Apartment"
"5997","29/05/2017","7 OAK DR, ROYAL OAK, SANTRY DUBLIN 9","Dublin 9","Dublin","335,000.00","No","No","Second-Hand Dwelling house /Apartment"
"6000","29/05/2017","8 SLADE CASTLE CLOSE, SLADE CASTLE, SAGGART","Dublin 24","Dublin","239,000.00","No","No","Second-Hand Dwelling house /Apartment"
"6001","29/05/2017","83 ANGLESEA RD, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","2,200,000.00","No","No","Second-Hand Dwelling house /Apartment"
"6002","29/05/2017","84 Diswellstown Manor, Castleknock","Dublin 15","Dublin","378,855.00","No","Yes","New Dwelling house /Apartment"
